Country,Year,pop,Region,SubRegion,ISO3166_alpha3,elect_twh,electbyfuel_total,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil,electbyfuel_nuclear,electbyfuel_hydro,hydro_twh,electbyfuel_ren_power,wind_twh,solar_twh,electbyfuel_other,biogeo_twh,co2_combust_mtco2,co2_combust_pc,ren_power_share
Thailand,1990,54.738329,Asia Pacific,Asia Pacific,THA,44.11251,44.11251,11.05285,17.76506,10.36948,0.0,4.90011,4.90011,0.025009,0,0,1e-06,0.025009,89.35343915,0.023274953,11.16490310798456
Thailand,1991,55.637434,Asia Pacific,Asia Pacific,THA,50.12039,50.12039,13.78522,19.051186,12.748964,0.0,4.50535,4.50535,0.029667,0,0,3e-06,0.029667,99.04375017,0.025264117,9.048247629358032
Thailand,1992,56.528834,Asia Pacific,Asia Pacific,THA,57.02815,57.02815,14.81505,22.94304,15.09026,0.0,4.15894,4.15894,0.020861,0,0,0.0,0.020861,108.6109186,0.027206234,7.329364533129692
Thailand,1993,57.408198,Asia Pacific,Asia Pacific,THA,63.33733,63.33733,13.503754,27.95316,18.238485,0.0,3.612501,3.612501,0.029429,0,0,1e-06,0.029429,122.4796317,0.030398742,5.750052930870309
Thailand,1994,58.260854,Asia Pacific,Asia Pacific,THA,71.10243,71.10243,14.130908,31.484798,21.032357,0.0,4.403602,4.403602,0.05076354,0,0,1.46e-06,0.05076354,137.2330507,0.033666046,6.264716325447668
Thailand,1995,59.098232,Asia Pacific,Asia Pacific,THA,79.73721,79.73721,15.16511264,33.86326225,23.97307,0.0,6.593011,6.593011,0.14274906,0,0,5.05e-06,0.14274906,154.0107237,0.037467029,8.447448888668163
Thailand,1996,59.920064,Asia Pacific,Asia Pacific,THA,86.99163,86.99163,17.58007204,36.4333442,25.556094,0.0,7.215002,7.215002,0.20712081,0,0,-3.05e-06,0.20712081,171.9504665,0.041813363,8.531996480580949
Thailand,1997,60.724584,Asia Pacific,Asia Pacific,THA,92.66128,92.66128,19.02579449,44.57367363,21.706792,0.0,7.082,7.082,0.273500265,0,0,-0.000480387,0.273500265,178.6945066,0.043433819,7.938051648973551
Thailand,1998,61.52263,Asia Pacific,Asia Pacific,THA,89.53301,89.53301,16.59047822,49.02112797,18.523073,0.0,5.088822,5.088822,0.309511095,0,0,-2.288e-06,0.309511095,162.491541,0.039499926,6.029433272711373
Thailand,1999,62.299044,Asia Pacific,Asia Pacific,THA,90.21529,90.21529,16.63319553,53.80443463,15.886583,0.0,3.409668,3.409668,0.447433287,0,0,0.033975552,0.447433287,168.5468542,0.041333379,4.275440767302306
Thailand,2000,63.007815,Asia Pacific,Asia Pacific,THA,95.52127,95.52127,18.19733869,61.09455887,9.719366,0.0,5.891444,5.891444,0.526897491,0,0,0.091664953,0.526897491,169.582503,0.042377096,6.719279895462026
Thailand,2001,63.651141,Asia Pacific,Asia Pacific,THA,100.98719,100.98719,20.29602911,71.22877932,2.668024,0.0,6.174345,6.174345,0.621087839,0,0,-0.001075264,0.621087839,176.5855723,0.044240378,6.729004776744457
Thailand,2002,64.266437,Asia Pacific,Asia Pacific,THA,108.44169,108.44169,19.29150584,78.91024132,2.120368,0.0,7.36694,7.36694,0.752402167,0,0,0.000232675,0.752402167,187.7889577,0.047498933,7.487288483792534
Thailand,2003,64.868166,Asia Pacific,Asia Pacific,THA,115.93462,115.93462,19.3013799,85.68782651,2.509575,0.0,7.207755,7.207755,1.231493312,0,0,-0.003409726,1.231493312,197.2005613,0.050596238,7.27931683564409
Thailand,2004,65.452047,Asia Pacific,Asia Pacific,THA,124.13266,124.13266,20.40447907,90.28905108,5.700621,0.0,5.896294,5.896294,1.841917895,0,0,0.00029696,1.841917895,216.0152661,0.054437293,6.233824277188614
Thailand,2005,66.01742,Asia Pacific,Asia Pacific,THA,130.42631,130.42631,20.61430465,94.46762247,7.81685,0.0,5.671181,5.671181,1.856268039,0,0,8.3841e-05,1.856268039,223.9219945,0.055682608,5.771419155383603
Thailand,2006,66.567687,Asia Pacific,Asia Pacific,THA,136.76671,136.76671,24.46837955,94.43845636,7.885362,0.0,7.95005,7.95005,2.024466895,0,0,-4.807e-06,1.987855895,225.9433214,0.056405661,7.293088277841882
Thailand,2007,67.102394,Asia Pacific,Asia Pacific,THA,142.53754,142.53754,30.88111235,98.24347063,2.994809,0.0,7.961357,7.961357,2.456786854,0,0,4.166e-06,2.417632854,234.3496123,0.057869022,7.309052656584364
Thailand,2008,67.61983,Asia Pacific,Asia Pacific,THA,145.43736,145.43736,30.8376399,104.457921,1.013365,0.0,6.95069,6.95069,2.177745233,0,0,-1.1e-06,2.138383233,235.7862882,0.057420447,6.276540795982545
Thailand,2009,68.12108,Asia Pacific,Asia Pacific,THA,145.9067,145.9067,29.8080629,106.3433103,0.493302,0.0,6.965736,6.965736,2.296292026,0,0,-3.196e-06,2.250892026,235.932669,0.058602831,6.3479113885791385
Thailand,2010,68.579447,Asia Pacific,Asia Pacific,THA,157.5750211,157.5750211,29.76400401,118.438151,0.599895,0.0,5.346753,5.346753,3.42621549,0,0,2.609e-06,3.36397149,248.8799512,0.061913616,5.567486793755537
Thailand,2011,69.007208,Asia Pacific,Asia Pacific,THA,153.3155068,153.3155068,31.71172917,108.2613222,1.33087,0.0,7.934922,7.934922,4.076664259,0,0,0.0,3.977224259,249.177692,0.063253327,7.834554057646047
Thailand,2012,69.436098,Asia Pacific,Asia Pacific,THA,168.9561829,168.9561829,34.58260757,119.3684492,1.362718,0.0,8.431217,8.431217,5.211189945,0,0,1.1665e-06,4.695535945,266.6126937,0.067030473,8.074523649172713
Thailand,2013,69.845114,Asia Pacific,Asia Pacific,THA,168.6336613,168.6336613,35.35219342,119.2178992,1.417583,0.0,5.412084,5.412084,7.233910489,0,0,-8.77794e-06,5.625131489,265.8904451,0.067668425,7.499092643492287
Thailand,2014,70.216367,Asia Pacific,Asia Pacific,THA,173.7641804,173.7641804,37.57191759,120.3141608,1.669025436,0.0,5.163573,5.163573,9.045505143,0,0,-1.53302e-06,6.716030143,273.6212217,0.069582216,8.177219326958596
Thailand,2015,70.540795,Asia Pacific,Asia Pacific,THA,177.8319283,177.8319283,34.58211125,128.5249962,0.922614035,0.0,3.760733,3.760733,10.04148532,0,0,-1.15071e-05,7.335485322,281.2117843,0.070296995,7.761383713230534
Thailand,2016,70.859841,Asia Pacific,Asia Pacific,THA,179.8285192,179.8285192,37.10715626,126.1495904,0.491497049,0.0,3.543078,3.543078,12.53720234,0,0,-4.84283e-06,8.601202342,286.8138559,0.071409391,8.942007870351192
Thailand,2017,71.160187,Asia Pacific,Asia Pacific,THA,176.738107,176.738107,35.73245011,121.0441631,0.330299466,0.0,4.687186,4.687186,14.94401792,0,0,-9.671e-06,9.292017923,287.6778523,0.072479543,11.107510572125795
Thailand,2018,71.376079,Asia Pacific,Asia Pacific,THA,177.7585627,177.7585627,35.79642368,116.2651761,0.177198575,0.0,7.597013,7.597013,17.92274394,0,0,7.432e-06,11.74474394,293.2347807,0.07456496,14.356414989172277
Thailand,2019,71.522271,Asia Pacific,Asia Pacific,THA,186.5030216,186.5030216,35.82522046,121.8406207,1.12480183,0.0,6.309958,6.309958,21.40242497,0,0,-4.303e-06,12.58642497,288.4479266,0.07448145,14.85894584026407
Thailand,2020,71.641484,Asia Pacific,Asia Pacific,THA,176.4838499,176.4838499,36.82316808,113.8591534,0.721561,0.0,4.539848,4.539848,20.5401179,0,0,1.509e-06,12.2891179,270.0260886,0.069326913,14.21091273462751
Thailand,2021,71.727332,Asia Pacific,Asia Pacific,THA,176.3604804,176.3604804,36.06462477,113.1128595,0.716372,0.0,4.539992,4.539992,21.92663439,0,0,-2.21582e-06,13.40563439,265.9210325,0.069604488,15.00711856192018
Thailand,2022,71.735329,Asia Pacific,Asia Pacific,THA,180.3660882,180.3660882,35.52271165,114.6368048,1.731659,0.0,6.598821,6.598821,21.87609056,0,0,1.26301e-06,13.86209056,270.7718486,0.06965005,15.787286758930774
Thailand,2023,71.702435,Asia Pacific,Asia Pacific,THA,190.4781099,190.4781099,30.43275267,129.4020138,0.887924,0.0,6.588214,6.588214,23.16720547,0,0,0.0,14.28520547,265.6957521,0.069697231,15.621437804911775
Thailand,2024,71.668011,Asia Pacific,Asia Pacific,THA,199.5273727,199.5273727,33.25946429,136.3728707,0.276378,0.0,6.414794,6.414794,23.20386576,0,0,0.0,14.38825761,271.1133806,0.071370049,14.844409245308526
Turkiye,1985,50.687115,Europe,Europe,TUR,34.2189,34.2189,15.0278,0.0582,7.082,0.0,12.0449,12.0449,0.006,0,0,0.0,0.006,100.3986104,0.027421825,35.21708763285787
Turkiye,1986,51.777772,Europe,Europe,TUR,39.6948,39.6948,19.4373,1.3407,7.0006,0.0,11.8726,11.8726,0.0436,0,0,0.0,0.0436,109.0168639,0.029250589,30.019549160091497
Turkiye,1987,52.84367,Europe,Europe,TUR,44.3529,44.3529,17.6535,2.5281,5.4956,0.0,18.6178,18.6178,0.0579,0,0,0.0,0.0579,118.4892807,0.032672537,42.10705500654974
Turkiye,1988,53.909626,Europe,Europe,TUR,48.0488,48.0488,12.4866,3.2395,3.3047,0.0,28.9496,28.9496,0.0684,0,0,0.0,0.0684,115.8909286,0.035217916,60.392767353190926
Turkiye,1989,54.976723,Europe,Europe,TUR,52.0432,52.0432,20.2695,9.524,4.2475,0.0,17.9396,17.9396,0.0626,0,0,0.0,0.0626,129.0924936,0.033894443,34.59087834721923
Turkiye,1990,56.015628,Europe,Europe,TUR,57.543,57.543,20.1813,10.1923,3.9417,0.0,23.1476,23.1476,0.0801,0,0,0.0,0.0801,136.2397052,0.036073883,40.36581339172445
Turkiye,1991,57.009887,Europe,Europe,TUR,60.2463,60.2463,21.5615,12.5886,3.2932,0.0,22.6833,22.6833,0.1197,0,0,0.0,0.1197,139.6273015,0.036191332,37.84962728001554
Turkiye,1992,57.990118,Europe,Europe,TUR,67.3422,67.3422,24.5708,10.8137,5.273,0.0,26.568,26.568,0.1167,0,0,0.0,0.1167,143.7297393,0.037420698,39.6255245596372
Turkiye,1993,58.999167,Europe,Europe,TUR,73.8075,73.8075,23.7599,10.7882,5.1745,0.0,33.9509,33.9509,0.134,0,0,0.0,0.134,148.3405986,0.039980604,46.18080818345018
Turkiye,1994,60.033836,Europe,Europe,TUR,78.3217,78.3217,28.2347,13.8223,5.5488,0.0,30.5859,30.5859,0.13,0,0,0.0,0.13,146.9852766,0.038048604,39.21761146655396
Turkiye,1995,61.024503,Europe,Europe,TUR,86.2474,86.2474,28.0469,16.5793,5.772,0.0,35.5409,35.5409,0.3083,0,0,0.0,0.3083,161.1150901,0.04189111,41.56554284534955
Turkiye,1996,61.951134,Europe,Europe,TUR,94.8617,94.8617,30.4136,17.1742,6.5396,0.0,40.4752,40.4752,0.2591,0,0,0.0,0.2591,175.1808316,0.045014442,42.940723179112325
Turkiye,1997,62.852966,Europe,Europe,TUR,103.2958,103.2958,33.86,22.0856,7.1573,0.0,39.8161,39.8161,0.3768,0,0,0.0,0.3768,184.9914199,0.046410117,38.910488132140905
Turkiye,1998,63.734383,Europe,Europe,TUR,111.0224,111.0224,35.6875,24.8375,7.9233,0.0,42.229,42.229,0.3315,0,0,0.0136,0.326,186.8569202,0.046920789,38.335056709276685
Turkiye,1999,64.591922,Europe,Europe,TUR,116.4399,116.4399,37.0309,36.3459,8.0795,0.0,34.6775,34.6775,0.2344,0,0,0.0717,0.2139,187.5552879,0.045084682,29.98276364029856
Turkiye,2000,65.425961,Europe,Europe,TUR,124.9216,124.9216,38.1863,46.2169,9.3108,0.0,30.8785,30.8785,0.2749,0,0,0.0542,0.2415,205.6930491,0.047515444,24.938361340232593
Turkiye,2001,66.245128,Europe,Europe,TUR,122.7247,122.7247,38.4175,49.5492,10.3662,0.0,24.0099,24.0099,0.336,0,0,0.0459,0.2736,186.1021175,0.042630906,19.837815859399125
Turkiye,2002,67.048795,Europe,Europe,TUR,129.3995,129.3995,32.1491,52.4965,10.7438,0.0,33.6838,33.6838,0.2826,0,0,0.0437,0.2346,196.8682458,0.046131642,26.2492513495029
Turkiye,2003,67.83173,Europe,Europe,TUR,140.5805,140.5805,32.2529,63.536,9.1962,0.0,35.3295,35.3295,0.229,0,0,0.0369,0.1676,208.8802473,0.048265075,25.294048605603198
Turkiye,2004,68.592617,Europe,Europe,TUR,150.6983,150.6983,34.4476,62.2418,7.6703,0.0,46.0837,46.0837,0.2269,0,0,0.028,0.1692,216.4291145,0.051110881,30.73067181248893
Turkiye,2005,69.329557,Europe,Europe,TUR,161.9562,161.9562,43.1925,73.4449,5.4825,0.0,39.5605,39.5605,0.1874,0,0,0.0884,0.1284,224.8221906,0.051724188,24.542376272103194
Turkiye,2006,70.045349,Europe,Europe,TUR,176.2998,176.2998,46.6495,80.6912,4.3404,0.0,44.2442,44.2442,0.27835,0,0,0.09615,0.14785,247.9884677,0.056794423,25.253885710590712
Turkiye,2007,70.750586,Europe,Europe,TUR,191.5581294,191.5581294,53.4309,95.0248,6.5268,0.0,35.8508,35.8508,0.606042,0,0,0.118787409,0.254942,272.772729,0.059722344,19.031738362757263
Turkiye,2008,71.562338,Europe,Europe,TUR,198.42,198.42,57.7156,98.6853,7.5185,0.0,33.2698,33.2698,1.151195,0,0,0.079605,0.304695,276.349395,0.059193866,17.347543090414273
Turkiye,2009,72.464848,Europe,Europe,TUR,194.812934,194.812934,55.6851,96.0947,4.803526,0.0,35.9584,35.9584,2.182759,0,0,0.088449,0.687389,275.2845028,0.059254366,19.578350480569217
Turkiye,2010,73.346769,Europe,Europe,TUR,211.21013,211.21013,55.0464,98.1437,2.18,0.0,51.79546,51.79546,3.919974,0,0,0.124596,1.001144,276.29987,0.061507818,26.3791485758756
Turkiye,2011,74.215203,Europe,Europe,TUR,229.3979215,229.3979215,66.2179,104.0476,0.9036,0.0,52.33856,52.33856,5.763902538,0,0,0.126359,1.037141,298.8324181,0.064855922,25.328242801014216
Turkiye,2012,75.197198,Europe,Europe,TUR,239.5010578,239.5010578,68.0131,104.4992,1.6387,0.0,57.86501,57.86501,7.356279787,0,0,0.128768,1.491272,314.4366933,0.068031098,27.232151033530844
Turkiye,2013,76.403031,Europe,Europe,TUR,240.1607346,240.1607346,63.786076,105.116347,1.738826,0.0,59.42051,59.42051,9.806392615,0,0,0.292583,2.242158,303.2941392,0.066540233,28.825237701867024
Turkiye,2014,78.036154,Europe,Europe,TUR,251.962775,251.962775,76.262682,120.576031,2.145289,0.0,40.6447,40.6447,11.984014,0,0,0.350059,3.446564,335.1351219,0.067092983,20.887495781866985
Turkiye,2015,80.014226,Europe,Europe,TUR,261.7833572,261.7833572,76.16560654,99.21870095,2.223939724,0.0,67.14584,67.14584,16.512133,0,0,0.517137,4.665543,341.1335959,0.071493243,31.956948636763833
Turkiye,2016,81.652088,Europe,Europe,TUR,274.4077,274.4077,92.2731,89.2271,1.9263,0.0,67.2309,67.2309,23.01343,0,0,0.73687,6.45323,359.1884007,0.073595917,32.88695251627415
Turkiye,2017,83.083662,Europe,Europe,TUR,297.2775,297.2775,97.4763,110.49,1.1999,0.0,58.2185,58.2185,29.0446,0,0,0.8482,8.2515,404.1765745,0.077445186,29.35408835179252
Turkiye,2018,84.415969,Europe,Europe,TUR,304.8019,304.8019,113.2486,92.4828,0.3291,0.0,59.9385,59.9385,37.829515,0,0,0.973385,10.080515,401.8497504,0.076245559,32.07592045850108
Turkiye,2019,85.357672,Europe,Europe,TUR,303.8975604,303.8975604,112.8941237,57.28820094,0.336004019,0.0,88.8227756,88.8227756,43.45499528,0,0,1.101460913,12.47445432,393.9876376,0.077987874,43.52709205888051
Turkiye,2020,86.091692,Europe,Europe,TUR,306.7030924,306.7030924,105.8120041,70.9313331,0.322660146,0.0,78.09436885,78.09436885,50.26601309,0,0,1.276713174,14.48761094,384.6487158,0.076181403,41.851675161003364
Turkiye,2021,86.686253,Europe,Europe,TUR,334.7231119,334.7231119,103.3820793,111.180755,0.28148818,0.0,55.92680938,55.92680938,62.64065449,0,0,1.311325546,17.26104387,420.6821513,0.081020034,35.42255065596503
Turkiye,2022,87.058473,Europe,Europe,TUR,328.3793415,328.3793415,113.7194539,75.05865278,0.392888739,0.0,66.80249686,66.80249686,71.04002907,0,0,1.365820126,19.20700937,420.1204185,0.0814232,41.976613175588575
Turkiye,2023,87.270502,Europe,Europe,TUR,331.1488951,331.1488951,119.7963885,69.45222669,0.468500897,0.0,64.00244705,64.00244705,76.15716415,0,0,1.272167826,19.95755421,414.7743171,0.080913756,42.32525406967604
Turkiye,2024,87.473805,Europe,Europe,TUR,352.9434489,352.9434489,122.7488367,65.94883766,0.72768196,0.0,74.88158454,74.88158454,87.33383252,0,0,1.302675557,20.33018841,437.8663892,0.086140167,45.96073891315113
Ukraine,1985,51.10877,Europe,Europe,UKR,272.0,272.0,111.9063502,48.95859888,47.1156225,53.3068028,10.7126256,10.7126256,0.0,0,0,0.0,0.0,694.3994992,0.195864129,3.9384652941176475
Ukraine,1986,51.318745,Europe,Europe,UKR,272.7,272.7,118.0161325,51.63160519,49.68800731,42.7090816,10.6551734,10.6551734,0.0,0,0,0.0,0.0,701.8212029,0.195924672,3.9072876420975433
Ukraine,1987,51.515732,Europe,Europe,UKR,281.5,281.5,119.1699429,52.1363928,50.17379292,50.425354,9.5945174,9.5945174,0.0,0,0,0.0,0.0,709.9002873,0.199336196,3.4083543161634102
Ukraine,1988,51.724853,Europe,Europe,UKR,297.2,297.2,114.7506424,50.2029658,48.313147,72.0008648,11.93238,11.93238,0.0,0,0,0.0,0.0,686.1814044,0.198729645,4.014932705248991
Ukraine,1989,51.917817,Europe,Europe,UKR,295.3,295.3,117.6494978,51.47120391,49.53364411,66.5163894,10.1292648,10.1292648,0.0,0,0,0.0,0.0,652.8923587,0.189441805,3.43016078564172
Ukraine,1990,52.054092,Europe,Europe,UKR,298.835,298.835,114.033,49.889,48.011,76.179,10.514,10.514,0.0,0,0,0.209,0.0,761.9472145,0.220941523,3.518329512941924
Ukraine,1991,52.17096,Europe,Europe,UKR,278.683,278.683,106.667,46.431,38.528,75.131,11.71,11.71,0.0,0,0,0.216,0.0,708.1415431,0.206636903,4.201906826035316
Ukraine,1992,52.32367,Europe,Europe,UKR,252.524,252.524,105.831,42.235,22.618,73.75,7.883,7.883,0.0,0,0,0.207,0.0,603.5851708,0.174108408,3.1216834835500786
Ukraine,1993,52.350126,Europe,Europe,UKR,229.906,229.906,87.602,38.888,16.936,75.243,11.039,11.039,0.0,0,0,0.198,0.0,519.9008834,0.152545996,4.801527580837385
Ukraine,1994,52.075998,Europe,Europe,UKR,202.922,202.922,77.088,34.26,10.399,68.848,12.118,12.118,0.0,0,0,0.209,0.0,431.7248481,0.131059727,5.971752693153035
Ukraine,1995,51.665539,Europe,Europe,UKR,194.018,194.018,70.228,32.726,10.391,70.523,9.953,9.953,0.0,0,0,0.197,0.0,423.1182088,0.128888984,5.129936397653825
Ukraine,1996,51.226109,Europe,Europe,UKR,182.986,182.986,56.354,33.275,4.947,79.577,8.632,8.632,0.0,0,0,0.201,0.0,366.4807283,0.121162046,4.7173007771086315
Ukraine,1997,50.786884,Europe,Europe,UKR,178.002,178.002,55.193,31.017,2.327,79.433,9.856,9.856,0.0,0,0,0.176,0.0,352.7034551,0.117872959,5.537016438017551
Ukraine,1998,50.379731,Europe,Europe,UKR,172.822,172.822,50.22,29.197,2.248,75.239,15.739,15.739,0.003,0,0,0.176,0.0,340.9861646,0.114664259,9.108794019279953
Ukraine,1999,49.976446,Europe,Europe,UKR,172.12,172.12,53.871,30.254,1.427,72.065,14.324,14.324,0.003,0,0,0.176,0.0,335.0396758,0.113855657,8.323843829886126
Ukraine,2000,49.55666,Europe,Europe,UKR,171.445,171.445,51.514,29.947,1.187,77.341,11.274,11.274,0.006,0,0,0.176,0.0,335.9075434,0.115174098,6.579369477091779
Ukraine,2001,49.106855,Europe,Europe,UKR,172.972,172.972,53.168,30.357,1.061,76.169,12.032,12.032,0.016,0,0,0.169,0.0,329.322661,0.114575473,6.965289179751635
Ukraine,2002,48.677281,Europe,Europe,UKR,173.734,173.734,54.629,30.494,0.81,77.99,9.627,9.627,0.022,0,0,0.162,0.0,329.2667569,0.114871986,5.553892732568179
Ukraine,2003,48.315136,Europe,Europe,UKR,180.36,180.36,54.643,34.24,0.65,81.406,9.238,9.238,0.031,0,0,0.152,0.0,336.6304099,0.118615831,5.139166112220004
Ukraine,2004,47.979507,Europe,Europe,UKR,182.165,182.165,45.128,37.524,0.57,87.022,11.753,11.753,0.033,0,0,0.135,0.0,317.5136973,0.118991191,6.469958554058135
Ukraine,2005,47.585556,Europe,Europe,UKR,186.055,186.055,50.013,34.157,0.586,88.756,12.363,12.363,0.038,0,0,0.142,0.0,315.4567669,0.121460668,6.6652333987261825
Ukraine,2006,47.278694,Europe,Europe,UKR,193.381,193.381,64.942,24.45,0.695,90.225,12.886,12.886,0.035,0,0,0.148,0.0,324.3890737,0.123691068,6.681628495043464
Ukraine,2007,47.062798,Europe,Europe,UKR,196.251,196.251,70.037,22.448,0.639,92.542,10.143,10.143,0.326,0,0,0.116,0.281,327.4600975,0.123757495,5.334495110852939
Ukraine,2008,46.819175,Europe,Europe,UKR,192.586,192.586,70.629,19.313,0.982,89.841,11.512,11.512,0.309,0,0,0.0,0.264,317.1636776,0.120108686,6.138037032806123
Ukraine,2009,46.623731,Europe,Europe,UKR,173.619,173.619,65.195,11.688,1.694,82.924,11.936,11.936,0.182,0,0,0.0,0.139,272.3748429,0.10273754,6.979650844665619
Ukraine,2010,46.456003,Europe,Europe,UKR,188.828,188.828,69.76,15.703,0.822,89.152,13.152,13.152,0.238,0,0,0.001,0.188,288.700624,0.110575437,7.091109369373186
Ukraine,2011,46.307853,Europe,Europe,UKR,194.9468,194.9468,74.49567,18.451,0.555,90.2477,10.94383,10.94383,0.2536,0,0,0.0,0.134,303.2273131,0.114647503,5.74383883192748
Ukraine,2012,46.210056,Europe,Europe,UKR,198.8777,198.8777,80.41717,16.039,0.535,90.1374,10.47863,10.47863,0.7555,0,0,0.515,0.134,299.0515282,0.112416258,5.6487630337639665
Ukraine,2013,46.12677,Europe,Europe,UKR,194.3773,194.3773,81.00989,13.983,0.39,83.209,13.80481,13.80481,1.3096,0,0,0.671,0.101,286.4785865,0.106889047,7.775810241216438
Ukraine,2014,45.97238,Europe,Europe,UKR,182.8154,182.8154,70.48583,12.714,0.216,88.3891,8.47827,8.47827,1.6892,0,0,0.843,0.13,246.8417694,0.094624964,5.561604766338065
Ukraine,2015,45.784896,Europe,Europe,UKR,163.6823,163.6823,56.53068,10.102,0.746,87.6274,5.39632,5.39632,1.7059,0,0,1.574,0.145,195.1317159,0.078896511,4.339027494115124
Ukraine,2016,45.616832,Europe,Europe,UKR,164.5729,164.5729,61.288,9.831,1.6145,80.95,7.6758,7.6758,1.5806,0,0,1.633,0.136,215.6237533,0.08286379,5.6244983226278435
Ukraine,2017,45.436042,Europe,Europe,UKR,156.0323,156.0323,49.32528972,7.3805,1.3135,85.5762,8.94761028,8.94761028,1.915,0,0,1.5742,0.2099,187.8506342,0.07727766,6.961770274488038
Ukraine,2018,45.208907,Europe,Europe,UKR,159.8528,159.8528,49.0601,10.5705,1.221,84.3981,10.4277,10.4277,2.5964,0,0,1.579,0.3005,198.6744653,0.080584983,8.147558253593306
Ukraine,2019,44.957458,Europe,Europe,UKR,154.141,154.141,45.5293,11.927,0.467,83.0027,6.5083,6.5083,5.3599,0,0,1.3468,0.4069,185.515887,0.07668555,7.699573766875783
Ukraine,2020,44.680014,Europe,Europe,UKR,147.8014,147.8014,40.1991969,14.1948,0.252,76.2027,7.5638031,7.5638031,9.3889,0,0,0.0,0.7554,171.4760214,0.074002345,11.469920514961293
Ukraine,2021,44.29864,Europe,Europe,UKR,156.452,156.452,37.48702352,10.32082724,0.754399241,86.2062,10.4437,10.4437,11.23985,0,0,0.0,0.91288,167.6517694,0.075978983,13.859554368112903
Ukraine,2022,41.048766,Europe,Europe,UKR,111.5045,111.5045,23.32188974,7.183717552,0.525092703,62.1814,11.023,11.023,7.2694,0,0,0.0,0.7761,101.4495298,0.054267427,16.40507782197131
Ukraine,2023,37.732836,Europe,Europe,UKR,103.9398775,103.9398775,22.48103195,8.081682246,0.851417703,52.1,12.72758763,12.72758763,7.698158,0,0,0.0,1.046505,97.08179071,0.056112073,19.65150058022726
Ukraine,2024,37.860222,Europe,Europe,UKR,101.1363656,101.1363656,19.62499114,8.103823842,0.581112863,53.0,12.76245773,12.76245773,7.06398,0,0,0.0,0.75504,99.55500623,0.057152143,19.60366838612203
United Arab Emirates,1985,1.377911,Middle East,Middle East,ARE,12.185,12.185,0.0,12.18400292,0.000997082,0.0,0.0,0.0,0.0,0,0,0.0,0.0,47.74427219,0.526797966,0.0
United Arab Emirates,1986,1.467383,Middle East,Middle East,ARE,12.815,12.815,0.0,12.81393122,0.001068782,0.0,0.0,0.0,0.0,0,0,0.0,0.0,57.86968529,0.599566713,0.0
United Arab Emirates,1987,1.574244,Middle East,Middle East,ARE,13.658,13.658,0.0,13.656864,0.001136001,0.0,0.0,0.0,0.0,0,0,0.0,0.0,64.40677947,0.624475956,0.0
United Arab Emirates,1988,1.681788,Middle East,Middle East,ARE,14.84,14.84,0.0,14.83876317,0.00123683,0.0,0.0,0.0,0.0,0,0,0.0,0.0,72.05445603,0.646203363,0.0
United Arab Emirates,1989,1.78985,Middle East,Middle East,ARE,15.612,15.612,0.0,15.61070491,0.001295086,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80.29366744,0.684187926,0.0
United Arab Emirates,1990,1.89822,Middle East,Middle East,ARE,17.081,17.081,0.0,17.07958168,0.001418321,0.0,0.0,0.0,0.0,0,0,0.0,0.0,81.69423619,0.654207496,0.0
United Arab Emirates,1991,2.006626,Middle East,Middle East,ARE,17.222,17.222,0.0,17.22055927,0.001440728,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.243774,0.755006078,0.0
United Arab Emirates,1992,2.11473,Middle East,Middle East,ARE,18.689,18.689,0.0,18.68744948,0.001550519,0.0,0.0,0.0,0.0,0,0,0.0,0.0,97.5200434,0.692336333,0.0
United Arab Emirates,1993,2.222094,Middle East,Middle East,ARE,21.73,21.73,0.0,21.72819405,0.001805951,0.0,0.0,0.0,0.0,0,0,0.0,0.0,101.3926908,0.68606156,0.0
United Arab Emirates,1994,2.328188,Middle East,Middle East,ARE,23.736,23.736,0.0,23.73402824,0.001971758,0.0,0.0,0.0,0.0,0,0,0.0,0.0,110.6293309,0.718510226,0.0
United Arab Emirates,1995,2.434662,Middle East,Middle East,ARE,24.982,24.982,0.0,24.98026127,0.001738732,0.0,0.0,0.0,0.0,0,0,0.0,0.0,114.6024541,0.716951927,0.0
United Arab Emirates,1996,2.597564,Middle East,Middle East,ARE,26.572,26.572,0.0,26.56999463,0.002005367,0.0,0.0,0.0,0.0,0,0,0.0,0.0,117.0053127,0.692524428,0.0
United Arab Emirates,1997,2.81741,Middle East,Middle East,ARE,28.464,28.464,0.0,28.4613695,0.002630504,0.0,0.0,0.0,0.0,0,0,0.0,0.0,121.6622703,0.666300979,0.0
United Arab Emirates,1998,3.040422,Middle East,Middle East,ARE,33.392,33.392,0.0,33.38926867,0.002731333,0.0,0.0,0.0,0.0,0,0,0.0,0.0,124.1354628,0.63241431,0.0
United Arab Emirates,1999,3.266009,Middle East,Middle East,ARE,37.126,37.126,0.0,37.12318128,0.002818718,0.0,0.0,0.0,0.0,0,0,0.0,0.0,124.4929291,0.593424051,0.0
United Arab Emirates,2000,3.493576,Middle East,Middle East,ARE,39.944,39.944,0.0,39.94123506,0.002764942,0.0,0.0,0.0,0.0,0,0,0.0,0.0,123.5923959,0.552103314,0.0
